userid,bookid,issue_date,due_date,return_date
2018TT10913,290867,02/07/2020,02/21/2020,02/09/2020
2018TT10913,462496,01/02/2020,01/16/2020,01/04/2020
2018TT10923,444639,02/08/2020,02/22/2020,02/15/2020
2018TT10923,104875,02/08/2020,02/22/2020,02/17/2020
2018TT10923,342134,02/05/2020,02/19/2020,02/08/2020
2018TT10923,802793,02/12/2020,02/26/2020,02/27/2020
2018TT10923,366096,02/18/2020,03/03/2020,02/26/2020
2018TT10931,657752,01/18/2020,02/01/2020,02/10/2020
2018TT10931,201491,01/22/2020,02/05/2020,02/11/2020
2018TT10941,103813,01/09/2020,01/23/2020,01/30/2020
2018TT10941,895223,01/26/2020,02/09/2020,02/20/2020
2018TT10941,918477,01/22/2020,02/05/2020,01/24/2020
2018TT10941,34342,01/08/2020,01/22/2020,01/16/2020
2018TT10951,325237,02/21/2020,03/06/2020,02/24/2020
2018TT10951,286124,02/03/2020,02/17/2020,02/29/2020
2018TT10951,775413,02/12/2020,02/26/2020,02/29/2020
2018TT10951,207739,01/18/2020,02/01/2020,01/21/2020
2018TTZ8456,584574,01/02/2020,01/16/2020,02/27/2020
2018TTZ8456,69055,01/08/2020,01/22/2020,01/21/2020
2018TTZ8456,297033,01/06/2020,01/20/2020,02/08/2020
2018TTZ8456,424959,01/22/2020,02/05/2020,01/30/2020
2018TTZ8461,756763,01/14/2020,01/28/2020,02/11/2020
2018TTZ8461,90701,02/06/2020,02/20/2020,02/20/2020
2018TTZ8461,188362,01/10/2020,01/24/2020,01/27/2020
2019AMX5501,363469,02/07/2020,02/21/2020,02/16/2020
2019AMX5501,97572,02/21/2020,03/06/2020,02/29/2020
2019AMX5501,761952,01/05/2020,01/19/2020,02/24/2020
2019AMX5502,378245,02/16/2020,03/01/2020,02/28/2020
2019AMX5502,565301,02/02/2020,02/16/2020,02/24/2020
2019AMX5503,40241,02/09/2020,02/23/2020,02/21/2020
2019AMX5503,189523,01/05/2020,01/19/2020,02/18/2020
2019AMX5504,115833,02/11/2020,02/25/2020,03/02/2020
2019AMX5504,27359,02/24/2020,03/09/2020,02/26/2020
2019AMX5504,158595,01/26/2020,02/09/2020,02/18/2020
2019AMX5505,363762,02/19/2020,03/04/2020,02/22/2020
2019AMX5505,271916,01/30/2020,02/13/2020,03/03/2020
2019AMX5505,254400,01/16/2020,01/30/2020,02/22/2020
2019AMX5505,366301,01/09/2020,01/23/2020,02/06/2020
2019AMX5505,338325,02/03/2020,02/17/2020,03/02/2020
2019AMX5506,606796,01/02/2020,01/16/2020,02/29/2020
2019AMX5506,423517,02/01/2020,02/15/2020,02/13/2020
2019AMX5506,54537,01/22/2020,02/05/2020,02/18/2020
2019AMX5506,688094,01/14/2020,01/28/2020,02/07/2020
2019AMX5506,120154,02/15/2020,02/29/2020,02/15/2020
2019AMX5507,631463,01/20/2020,02/03/2020,01/26/2020
2019AMX5507,961853,01/25/2020,02/08/2020,02/15/2020
2019AMX5507,731789,02/09/2020,02/23/2020,02/12/2020
2019AMX5507,579259,01/13/2020,01/27/2020,01/14/2020
2019AMX5507,447886,01/30/2020,02/13/2020,02/29/2020
2019AMX5508,654478,01/05/2020,01/19/2020,01/20/2020
2019AMX5508,870987,02/01/2020,02/15/2020,02/05/2020
2019AMX5508,915302,02/18/2020,03/03/2020,03/03/2020
2019AMX5508,711294,02/04/2020,02/18/2020,02/18/2020
2019AMX5508,96762,02/17/2020,03/02/2020,02/17/2020
2019AMX5509,385560,01/09/2020,01/23/2020,02/22/2020
2019AMX5509,354186,02/14/2020,02/28/2020,02/14/2020
2019AMX5509,555156,01/01/2020,01/15/2020,01/30/2020
2019AMX5510,80962,01/02/2020,01/16/2020,01/03/2020
2019AMX5510,619334,02/11/2020,02/25/2020,02/29/2020
2019AMX5510,529725,01/08/2020,01/22/2020,02/02/2020
2019AMX5510,640073,01/21/2020,02/04/2020,01/29/2020
2019AMX5510,446872,01/19/2020,02/02/2020,01/19/2020
2019AMX5511,636654,01/11/2020,01/25/2020,01/17/2020
2019AMX5511,599244,02/25/2020,03/10/2020,02/29/2020
2019AMX5511,788275,02/14/2020,02/28/2020,02/16/2020
2019AMX5511,816115,02/25/2020,03/10/2020,03/03/2020
2019AMX5511,39834,02/20/2020,03/05/2020,02/22/2020
2019AMX5512,494983,02/04/2020,02/18/2020,02/28/2020
2019AMX5512,25704,01/07/2020,01/21/2020,01/15/2020
2019AMX5512,838288,02/22/2020,03/07/2020,02/27/2020
2019AMX5512,555156,01/27/2020,02/10/2020,03/02/2020
2019AMX5513,403334,01/06/2020,01/20/2020,01/22/2020
2019AMX5513,240905,02/23/2020,03/08/2020,02/29/2020
2019AMX5513,814384,01/21/2020,02/04/2020,02/01/2020
2019AMX5513,462106,01/08/2020,01/22/2020,03/02/2020
2019AMX5513,548840,02/24/2020,03/09/2020,02/25/2020
2019AMX5514,269250,02/06/2020,02/20/2020,02/07/2020
2019AMX5514,519750,01/30/2020,02/13/2020,02/16/2020
2019AMX5514,535897,02/06/2020,02/20/2020,02/23/2020
2019AMX5516,838127,02/11/2020,02/25/2020,02/29/2020
2019AMX5516,337853,01/24/2020,02/07/2020,02/10/2020
2019AMX5516,844048,02/07/2020,02/21/2020,02/26/2020
2019AMX5516,17729,02/03/2020,02/17/2020,02/07/2020
2019AMX5516,888423,02/10/2020,02/24/2020,02/21/2020
2019AMX5517,937391,01/31/2020,02/14/2020,02/09/2020
2019AMX5517,250936,01/14/2020,01/28/2020,02/11/2020
2019AMX5517,337813,01/05/2020,01/19/2020,01/20/2020
2019AMX5517,805426,02/21/2020,03/06/2020,03/01/2020
2019AMX5517,692120,02/02/2020,02/16/2020,02/14/2020
2019AMX5519,707560,01/02/2020,01/16/2020,01/24/2020
2019AMX5519,650504,01/05/2020,01/19/2020,02/22/2020
2019AMX5519,580165,02/21/2020,03/06/2020,03/03/2020
2019AMX5519,838245,02/11/2020,02/25/2020,03/03/2020
2019BB10001,324147,01/24/2020,02/07/2020,02/14/2020
2019BB10001,213778,01/11/2020,01/25/2020,01/30/2020
2019BB10006,23418,01/19/2020,02/02/2020,01/20/2020
2019BB10006,624683,02/08/2020,02/22/2020,02/19/2020
2019BB10006,880703,02/26/2020,03/11/2020,03/02/2020
2019BB10018,301116,02/17/2020,03/02/2020,02/24/2020
2019BB10018,649868,01/05/2020,01/19/2020,01/17/2020
2019BB10018,20034,01/19/2020,02/02/2020,02/28/2020
2019BB10055,370978,02/14/2020,02/28/2020,02/29/2020
2019BB10055,606121,01/06/2020,01/20/2020,03/02/2020
2019BB10055,705897,01/18/2020,02/01/2020,02/28/2020
2019BB10058,200746,02/25/2020,03/10/2020,03/02/2020
2019BB10058,379182,01/16/2020,01/30/2020,01/21/2020
2019BB10058,640747,02/12/2020,02/26/2020,03/01/2020
2019BB10058,441261,01/06/2020,01/20/2020,01/29/2020
2019BB10058,648165,01/26/2020,02/09/2020,02/04/2020
2019BB10061,9395,02/03/2020,02/17/2020,02/10/2020
2019BB10061,745330,02/25/2020,03/10/2020,03/01/2020
2019BB10061,770878,01/30/2020,02/13/2020,02/15/2020
2019BB10064,680193,01/07/2020,01/21/2020,01/20/2020
2019BB10064,217868,01/13/2020,01/27/2020,01/13/2020
2019BB10064,821441,02/06/2020,02/20/2020,02/19/2020
2019BB10064,633198,02/19/2020,03/04/2020,02/23/2020
2019BB10064,666895,02/26/2020,03/11/2020,02/28/2020
2019BB10065,410637,02/24/2020,03/09/2020,02/24/2020
2019BB10065,10334,01/23/2020,02/06/2020,02/07/2020
2019BB10065,283544,02/03/2020,02/17/2020,02/13/2020
2019BB11068,161401,02/14/2020,02/28/2020,02/29/2020
2019BB11068,800852,01/01/2020,01/15/2020,03/01/2020
2019BB11068,967243,01/06/2020,01/20/2020,01/30/2020
2019BEY7511,218330,01/27/2020,02/10/2020,02/12/2020
2019BEY7511,395576,02/17/2020,03/02/2020,02/24/2020
2019BLZ8324,5192,02/17/2020,03/02/2020,02/23/2020
2019BLZ8324,605073,02/15/2020,02/29/2020,02/27/2020
2019BLZ8325,215614,01/30/2020,02/13/2020,02/19/2020
2019BLZ8325,530789,01/21/2020,02/04/2020,02/05/2020
2019BLZ8326,186058,02/17/2020,03/02/2020,02/23/2020
2019BLZ8326,411520,02/17/2020,03/02/2020,02/28/2020
2019BLZ8326,797603,01/15/2020,01/29/2020,02/04/2020
2019CH10068,937921,02/01/2020,02/15/2020,02/07/2020
2019CH10068,130826,02/05/2020,02/19/2020,02/13/2020
2019CH10072,118396,01/03/2020,01/17/2020,02/26/2020
2019CH10072,957238,02/22/2020,03/07/2020,02/22/2020
2019CH10075,243861,02/16/2020,03/01/2020,02/22/2020
2019CH10075,934581,01/15/2020,01/29/2020,02/29/2020
2019CH10075,156862,01/24/2020,02/07/2020,01/26/2020
2019CH10075,445145,02/03/2020,02/17/2020,02/15/2020
2019CH10075,421533,02/05/2020,02/19/2020,02/09/2020
2019CH10081,601923,01/19/2020,02/02/2020,02/14/2020
2019CH10081,416840,01/05/2020,01/19/2020,02/11/2020
2019CH10087,490907,01/24/2020,02/07/2020,01/30/2020
2019CH10087,832473,02/11/2020,02/25/2020,03/02/2020
2019CH10094,813544,02/11/2020,02/25/2020,02/12/2020
2019CH10094,467836,02/08/2020,02/22/2020,02/28/2020
2019CH10094,646031,02/15/2020,02/29/2020,02/21/2020
2019CH10094,922122,02/01/2020,02/15/2020,02/18/2020
2019CH10094,877782,02/12/2020,02/26/2020,02/22/2020
2019CH10102,556226,01/21/2020,02/04/2020,02/18/2020
2019CH10102,583055,01/02/2020,01/16/2020,02/09/2020
2019CH10115,288240,02/07/2020,02/21/2020,03/01/2020
2019CH10115,409933,01/17/2020,01/31/2020,02/26/2020
2019CH10115,84620,02/20/2020,03/05/2020,02/22/2020
2019CH10115,724346,02/24/2020,03/09/2020,02/24/2020
2019CH10115,605486,01/19/2020,02/02/2020,01/28/2020
2019CH10120,375493,02/26/2020,03/11/2020,03/02/2020
2019CH10120,222971,01/25/2020,02/08/2020,02/05/2020
2019CH10124,547408,02/08/2020,02/22/2020,02/26/2020
2019CH10124,323819,01/28/2020,02/11/2020,02/02/2020
2019CH10135,538233,01/16/2020,01/30/2020,01/16/2020
2019CH10135,944936,02/11/2020,02/25/2020,03/02/2020
2019CH10140,598516,02/14/2020,02/28/2020,02/26/2020
2019CH10140,354045,01/12/2020,01/26/2020,01/15/2020
2019CH10140,189122,01/20/2020,02/03/2020,01/30/2020
2019CH10140,131751,02/17/2020,03/02/2020,02/18/2020
2019CH10140,156963,02/09/2020,02/23/2020,02/20/2020
2019CH10144,365981,01/14/2020,01/28/2020,03/02/2020
2019CH10144,950995,01/19/2020,02/02/2020,03/02/2020
2019CH10144,967963,02/19/2020,03/04/2020,02/26/2020
2019CH10144,30567,01/29/2020,02/12/2020,02/16/2020
2019CH10144,303362,02/05/2020,02/19/2020,02/27/2020
2019CHZ8152,149873,01/08/2020,01/22/2020,02/12/2020
2019CHZ8152,277161,01/21/2020,02/04/2020,02/04/2020
2019CHZ8152,44981,02/24/2020,03/09/2020,03/02/2020
2019CHZ8152,450439,02/14/2020,02/28/2020,02/22/2020
2019CHZ8152,565008,02/06/2020,02/20/2020,03/02/2020
2019CHZ8169,456607,01/19/2020,02/02/2020,02/06/2020
2019CHZ8169,822131,02/08/2020,02/22/2020,02/29/2020
2019CHZ8169,741482,01/31/2020,02/14/2020,02/25/2020
2019CHZ8181,45613,01/19/2020,02/02/2020,02/25/2020
2019CHZ8181,131759,02/22/2020,03/07/2020,02/28/2020
2019CHZ8181,404718,02/08/2020,02/22/2020,02/16/2020
2019CHZ8181,845740,01/17/2020,01/31/2020,02/28/2020
2019CHZ8181,733601,02/10/2020,02/24/2020,02/26/2020
2019CS10334,567314,02/06/2020,02/20/2020,02/28/2020
2019CS10334,381320,01/10/2020,01/24/2020,01/11/2020
2019CS10348,129900,01/05/2020,01/19/2020,01/30/2020
2019CS10348,8152,02/03/2020,02/17/2020,02/20/2020
2019CS10355,282736,01/27/2020,02/10/2020,02/17/2020
2019CS10355,125397,02/08/2020,02/22/2020,02/11/2020
2019CS10355,519037,02/03/2020,02/17/2020,03/01/2020
2019CS10367,79928,01/13/2020,01/27/2020,02/17/2020
2019CS10367,374363,02/14/2020,02/28/2020,02/21/2020
2019CS10372,69512,01/25/2020,02/08/2020,02/27/2020
2019CS10372,410986,01/14/2020,01/28/2020,01/24/2020
2019CS10372,779066,01/21/2020,02/04/2020,01/30/2020
2019CS10376,533057,02/18/2020,03/03/2020,02/26/2020
2019CS10376,823735,01/06/2020,01/20/2020,02/05/2020
2019CS10376,445620,01/22/2020,02/05/2020,02/16/2020
2019CS10376,550044,01/14/2020,01/28/2020,01/22/2020
2019CS10376,761592,02/08/2020,02/22/2020,02/26/2020
2019CS10393,137595,01/24/2020,02/07/2020,01/25/2020
2019CS10393,692030,02/07/2020,02/21/2020,02/14/2020
2019CS10412,255126,02/19/2020,03/04/2020,02/24/2020
2019CS10412,690858,01/27/2020,02/10/2020,03/01/2020
2019CS10412,687390,01/20/2020,02/03/2020,02/12/2020
2019CS10413,394837,01/29/2020,02/12/2020,02/08/2020
2019CS10413,939675,02/14/2020,02/28/2020,02/20/2020
2019CS10413,134946,01/10/2020,01/24/2020,01/29/2020
2019CYS7002,814133,01/22/2020,02/05/2020,02/08/2020
2019CYS7002,268443,01/07/2020,01/21/2020,02/17/2020
2019CYS7011,297183,02/14/2020,02/28/2020,02/15/2020
2019CYS7011,956663,01/18/2020,02/01/2020,01/30/2020
2019CYS7014,78768,02/06/2020,02/20/2020,02/28/2020
2019CYS7014,543523,02/07/2020,02/21/2020,02/19/2020
2019CYS7014,355621,02/14/2020,02/28/2020,02/18/2020
2019CYS7014,24826,01/18/2020,02/01/2020,02/18/2020
2019CYS7027,430237,01/25/2020,02/08/2020,02/08/2020
2019CYS7027,9933,01/31/2020,02/14/2020,02/21/2020
2019CYS7027,545123,01/13/2020,01/27/2020,01/20/2020
2019CYS7027,333018,02/03/2020,02/17/2020,02/14/2020
2019CYS7032,884404,01/03/2020,01/17/2020,02/27/2020
2019CYS7032,55444,02/08/2020,02/22/2020,02/13/2020
2019CYS7032,904028,01/07/2020,01/21/2020,01/12/2020
2019CYS7032,881156,02/23/2020,03/08/2020,02/24/2020
2019CYS7043,650807,02/03/2020,02/17/2020,03/02/2020
2019CYS7043,892333,01/21/2020,02/04/2020,03/03/2020
2019CYS7043,390368,01/15/2020,01/29/2020,02/02/2020
2019CYS7048,947236,01/04/2020,01/18/2020,01/12/2020
2019CYS7048,1924,01/27/2020,02/10/2020,02/17/2020
2019CYS7048,735682,01/18/2020,02/01/2020,01/19/2020
2019CYS7048,586337,02/02/2020,02/16/2020,03/03/2020
2019CYS7049,295462,02/06/2020,02/20/2020,02/19/2020
2019CYS7049,953697,02/20/2020,03/05/2020,02/28/2020
2019CYS7049,477874,02/21/2020,03/06/2020,03/03/2020
2019EEY7558,120005,01/05/2020,01/19/2020,01/17/2020
2019EEY7558,581936,01/04/2020,01/18/2020,02/09/2020
2019EEY7558,887479,01/26/2020,02/09/2020,02/01/2020
2019EEY7558,955801,02/25/2020,03/10/2020,02/28/2020
2019EEZ7559,37403,01/22/2020,02/05/2020,03/03/2020
2019EEZ7559,297177,01/14/2020,01/28/2020,02/10/2020
2019EEZ7559,298887,01/08/2020,01/22/2020,02/15/2020
2019EEZ7559,861414,02/10/2020,02/24/2020,02/20/2020
2019MAZ8077,354493,01/18/2020,02/01/2020,01/23/2020
2019MAZ8077,852270,01/04/2020,01/18/2020,01/11/2020
2019MAZ8077,569590,02/15/2020,02/29/2020,02/28/2020
2019MAZ8077,108122,02/21/2020,03/06/2020,03/01/2020
2019MAZ8078,344920,01/29/2020,02/12/2020,02/21/2020
2019MAZ8078,47851,01/11/2020,01/25/2020,02/27/2020
2019MAZ8078,934519,01/24/2020,02/07/2020,03/02/2020
2019MAZ8078,260070,01/16/2020,01/30/2020,01/27/2020
2019MAZ8078,3283,02/20/2020,03/05/2020,02/29/2020
2019MAZ8080,812195,02/22/2020,03/07/2020,03/03/2020
2019MAZ8080,43774,01/01/2020,01/15/2020,01/05/2020
2019MAZ8081,504603,02/13/2020,02/27/2020,03/03/2020
2019MAZ8081,214453,01/14/2020,01/28/2020,01/24/2020
2019MAZ8081,770912,01/09/2020,01/23/2020,01/19/2020
2019MAZ8086,771508,02/01/2020,02/15/2020,02/19/2020
2019MAZ8086,894580,01/16/2020,01/30/2020,01/18/2020
2019MAZ8086,604640,02/23/2020,03/08/2020,02/27/2020
2019MAZ8086,95354,01/30/2020,02/13/2020,02/09/2020
2019MAZ8086,379601,02/09/2020,02/23/2020,02/27/2020
2019ME10780,40129,01/27/2020,02/10/2020,03/03/2020
2019ME10780,391491,01/09/2020,01/23/2020,02/15/2020
2019ME10780,283982,02/10/2020,02/24/2020,02/25/2020
2019ME10780,905348,02/03/2020,02/17/2020,02/08/2020
2019ME10794,654035,01/17/2020,01/31/2020,02/27/2020
2019ME10794,741734,01/04/2020,01/18/2020,01/11/2020
2019ME10808,239465,02/06/2020,02/20/2020,03/03/2020
2019ME10808,23725,01/02/2020,01/16/2020,02/10/2020
2019ME10808,200146,01/03/2020,01/17/2020,01/27/2020
2019ME10808,142631,02/25/2020,03/10/2020,02/29/2020
2019ME10813,296356,01/02/2020,01/16/2020,01/31/2020
2019ME10813,64680,01/19/2020,02/02/2020,02/07/2020
2019ME10813,548551,02/05/2020,02/19/2020,02/05/2020
2019ME10813,840403,01/16/2020,01/30/2020,01/16/2020
2019ME10822,481263,02/05/2020,02/19/2020,02/21/2020
2019ME10822,456258,01/13/2020,01/27/2020,01/21/2020
2019ME10822,449074,01/13/2020,01/27/2020,02/29/2020
2019ME10823,940325,01/19/2020,02/02/2020,02/01/2020
2019ME10823,865371,01/20/2020,02/03/2020,02/18/2020
2019ME10823,68387,01/17/2020,01/31/2020,02/09/2020
2019ME10823,286568,01/02/2020,01/16/2020,01/12/2020
2019ME10831,519400,01/02/2020,01/16/2020,02/06/2020
2019ME10831,423377,01/25/2020,02/08/2020,03/01/2020
2019ME10831,169243,02/24/2020,03/09/2020,02/29/2020
2019ME10835,484398,02/14/2020,02/28/2020,02/23/2020
2019ME10835,205589,01/31/2020,02/14/2020,02/09/2020
2019ME10835,699885,01/27/2020,02/10/2020,02/08/2020
2019ME10835,447018,01/23/2020,02/06/2020,02/14/2020
2019ME10835,687087,01/30/2020,02/13/2020,02/22/2020
2019ME10848,35849,01/10/2020,01/24/2020,01/31/2020
2019ME10848,266391,02/26/2020,03/11/2020,02/29/2020
2019ME10848,133031,01/18/2020,02/01/2020,01/21/2020
2019ME10853,407434,01/26/2020,02/09/2020,01/30/2020
2019ME10853,919222,02/20/2020,03/05/2020,02/25/2020
2019ME10853,439868,01/02/2020,01/16/2020,01/26/2020
2019ME10853,431658,01/24/2020,02/07/2020,02/19/2020
2019ME10853,635724,01/09/2020,01/23/2020,02/14/2020
2019MT10668,538503,01/11/2020,01/25/2020,02/24/2020
2019MT10668,476802,02/25/2020,03/10/2020,03/01/2020
2019MT10668,530619,02/23/2020,03/08/2020,02/26/2020
2019MT10678,294545,02/07/2020,02/21/2020,02/24/2020
2019MT10678,342488,01/11/2020,01/25/2020,02/18/2020
2019MT10678,264960,01/15/2020,01/29/2020,02/19/2020
2019MT10678,722222,01/27/2020,02/10/2020,02/29/2020
2019MT10685,550176,01/15/2020,01/29/2020,02/28/2020
2019MT10685,224098,01/09/2020,01/23/2020,01/20/2020
2019MT10685,510418,02/05/2020,02/19/2020,03/02/2020
2019MT10692,235621,02/26/2020,03/11/2020,03/01/2020
2019MT10692,31736,01/07/2020,01/21/2020,01/24/2020
2019MT10692,335785,01/13/2020,01/27/2020,02/18/2020
2019MT10692,312982,02/15/2020,02/29/2020,02/24/2020
2019MT10699,671672,02/23/2020,03/08/2020,02/27/2020
2019MT10699,27480,01/06/2020,01/20/2020,02/19/2020
2019MT10699,890649,02/20/2020,03/05/2020,02/28/2020
2019MT10702,460156,01/29/2020,02/12/2020,02/18/2020
2019MT10702,379333,01/22/2020,02/05/2020,02/18/2020
2019MT10702,187605,02/18/2020,03/03/2020,02/26/2020
2019MT10702,226591,02/10/2020,02/24/2020,02/13/2020
2019MT10710,751793,02/02/2020,02/16/2020,02/03/2020
2019MT10710,801571,01/13/2020,01/27/2020,01/29/2020
2019MT10710,323019,01/08/2020,01/22/2020,01/14/2020
2019MT10710,163782,01/20/2020,02/03/2020,02/21/2020
2019MT10713,782316,01/23/2020,02/06/2020,01/29/2020
2019MT10713,580811,02/25/2020,03/10/2020,03/01/2020
2019MT10717,485473,02/18/2020,03/03/2020,03/02/2020
2019MT10717,143533,01/02/2020,01/16/2020,01/07/2020
2019MT10721,335282,01/13/2020,01/27/2020,02/04/2020
2019MT10721,481867,01/12/2020,01/26/2020,02/25/2020
2019MT10721,50746,02/20/2020,03/05/2020,02/27/2020
2019MT10721,151740,01/06/2020,01/20/2020,01/08/2020
2019MT10725,411358,02/14/2020,02/28/2020,02/16/2020
2019MT10725,804574,01/15/2020,01/29/2020,02/05/2020
2019MT10725,251539,02/17/2020,03/02/2020,02/17/2020
2019MT10725,434786,01/29/2020,02/12/2020,02/15/2020
2019MT10733,678379,02/21/2020,03/06/2020,02/28/2020
2019MT10733,601987,02/12/2020,02/26/2020,02/22/2020
2019MT10733,15238,02/17/2020,03/02/2020,02/28/2020
2019PH10609,616645,02/02/2020,02/16/2020,02/12/2020
2019PH10609,913095,02/09/2020,02/23/2020,03/03/2020
2019PH10609,344052,01/23/2020,02/06/2020,02/25/2020
2019PH10609,341090,02/26/2020,03/11/2020,02/27/2020
2019PH10617,969338,01/22/2020,02/05/2020,01/26/2020
2019PH10617,146704,02/13/2020,02/27/2020,02/16/2020
2019PH10617,149954,01/01/2020,01/15/2020,03/01/2020
2019PH10620,836974,01/30/2020,02/13/2020,02/05/2020
2019PH10620,413770,02/23/2020,03/08/2020,02/24/2020
2019PH10620,100176,01/05/2020,01/19/2020,02/14/2020
2019PH10620,704894,02/23/2020,03/08/2020,02/27/2020
2019PH10620,679022,01/04/2020,01/18/2020,02/22/2020
2019PH10629,602241,01/27/2020,02/10/2020,02/27/2020
2019PH10629,386341,02/04/2020,02/18/2020,03/03/2020
2019PH10629,844934,01/16/2020,01/30/2020,01/31/2020
2019PH10629,733478,02/09/2020,02/23/2020,02/10/2020
2019PH10629,49434,01/22/2020,02/05/2020,01/28/2020
2019PH10633,237987,01/17/2020,01/31/2020,02/29/2020
2019PH10633,528945,01/01/2020,01/15/2020,02/01/2020
2019PH10633,295625,01/18/2020,02/01/2020,01/21/2020
2019PH10637,577550,02/18/2020,03/03/2020,03/01/2020
2019PH10637,571197,02/23/2020,03/08/2020,02/24/2020
2019PH10637,186198,02/10/2020,02/24/2020,02/21/2020
2019PH10642,911503,02/21/2020,03/06/2020,03/02/2020
2019PH10642,549840,02/25/2020,03/10/2020,03/02/2020
2019PH10642,672191,01/12/2020,01/26/2020,02/26/2020
2019PH10642,542434,01/21/2020,02/04/2020,02/02/2020
2019PH10642,199639,01/23/2020,02/06/2020,02/02/2020
2019PH10648,231283,02/14/2020,02/28/2020,02/26/2020
2019PH10648,780200,02/22/2020,03/07/2020,02/25/2020
2019PH10659,59658,02/13/2020,02/27/2020,02/26/2020
2019PH10659,502613,01/06/2020,01/20/2020,01/21/2020
2019PH10659,470286,01/18/2020,02/01/2020,03/02/2020
2019PH10659,472037,02/18/2020,03/03/2020,02/19/2020
2019PHZ8014,466034,02/19/2020,03/04/2020,02/26/2020
2019PHZ8014,20640,02/11/2020,02/25/2020,02/16/2020
2019PHZ8014,189122,02/11/2020,02/25/2020,02/25/2020
2019PHZ8014,18009,02/14/2020,02/28/2020,02/16/2020
2019PHZ8017,34497,01/09/2020,01/23/2020,01/20/2020
2019PHZ8017,797086,01/21/2020,02/04/2020,02/18/2020
2019PHZ8018,291432,01/31/2020,02/14/2020,02/23/2020
2019PHZ8018,234746,02/19/2020,03/04/2020,02/25/2020
2019PHZ8020,248713,01/28/2020,02/11/2020,01/30/2020
2019PHZ8020,138844,02/24/2020,03/09/2020,03/01/2020
2019PHZ8020,697968,02/26/2020,03/11/2020,02/29/2020
2019PHZ8022,303322,01/20/2020,02/03/2020,02/25/2020
2019PHZ8022,901153,02/07/2020,02/21/2020,02/20/2020
2019PHZ8022,559166,01/16/2020,01/30/2020,03/02/2020
2019PHZ8022,315545,02/16/2020,03/01/2020,02/21/2020
2019PHZ8028,145939,02/18/2020,03/03/2020,02/25/2020
2019PHZ8028,66246,02/16/2020,03/01/2020,02/22/2020
2019PHZ8029,192086,02/10/2020,02/24/2020,02/15/2020
2019PHZ8029,636239,01/19/2020,02/02/2020,02/13/2020
2019PHZ8029,395826,02/14/2020,02/28/2020,02/22/2020
2019PHZ8029,145737,02/02/2020,02/16/2020,02/20/2020
2019PHZ8029,684696,02/12/2020,02/26/2020,02/23/2020
2019PHZ8030,211211,01/05/2020,01/19/2020,01/13/2020
2019PHZ8030,292484,02/14/2020,02/28/2020,02/29/2020
2019PHZ8039,761574,02/22/2020,03/07/2020,02/26/2020
2019PHZ8039,534986,02/11/2020,02/25/2020,02/14/2020
2019PHZ8039,902934,01/03/2020,01/17/2020,02/23/2020
2019PHZ8039,582380,01/22/2020,02/05/2020,02/21/2020
2019PHZ8039,436978,01/20/2020,02/03/2020,02/12/2020
2019PHZ8042,804345,01/28/2020,02/11/2020,02/14/2020
2019PHZ8042,401078,02/13/2020,02/27/2020,02/27/2020
2019PHZ8042,163329,02/03/2020,02/17/2020,02/25/2020
2019TT10945,664996,01/30/2020,02/13/2020,02/14/2020
2019TT10945,220921,01/09/2020,01/23/2020,02/17/2020
2019TT10945,66409,02/20/2020,03/05/2020,03/03/2020
2019TT10945,184818,02/09/2020,02/23/2020,02/22/2020
2019TT10945,464878,01/18/2020,02/01/2020,02/22/2020
2019TT10958,696289,02/07/2020,02/21/2020,02/13/2020
2019TT10958,177416,01/11/2020,01/25/2020,02/16/2020
2019TT10958,798539,02/19/2020,03/04/2020,02/20/2020
2019TT10972,920682,01/08/2020,01/22/2020,01/18/2020
